,idf_weights
cnn,6.85678964378138
criminal conduct,6.85678964378138
trump lie,6.85678964378138
deal coronavirus,6.85678964378138
create nasty,6.85678964378138
spend time,6.85678964378138
terrorist,6.85678964378138
college,6.85678964378138
donate,6.85678964378138
die coronavirus,6.85678964378138
tibet,6.85678964378138
combat,6.85678964378138
smear,6.85678964378138
crash russian,6.85678964378138
highlight,6.7614794639770555
exactly,6.7614794639770555
everywhere,6.7614794639770555
evidence,6.7614794639770555
request,6.7614794639770555
virus cannot,6.7614794639770555
air,6.7614794639770555
rise,6.7614794639770555
people go,6.7614794639770555
excuse bully,6.7614794639770555
congress,6.7614794639770555
u virus,6.7614794639770555
virus bullying,6.7614794639770555
resign,6.7614794639770555
short,6.7614794639770555
muslim,6.7614794639770555
admit,6.7614794639770555
bully reporter,6.7614794639770555
accuse,6.7614794639770555
room,6.7614794639770555
go around,6.7614794639770555
personally,6.7614794639770555
spread coronavirus,6.7614794639770555
behaviour,6.7614794639770555
pressure,6.7614794639770555
go get,6.7614794639770555
within,6.7614794639770555
nasty nickname,6.7614794639770555
actual,6.7614794639770555
trump blame,6.7614794639770555
price,6.7614794639770555
bat,6.7614794639770555
smh,6.7614794639770555
officially,6.7614794639770555
certainly,6.7614794639770555
interference,6.7614794639770555
propaganda,6.7614794639770555
insult bully,6.7614794639770555
instead bully,6.7614794639770555
treatment,6.7614794639770555
visit,6.7614794639770555
awful,6.7614794639770555
indian,6.7614794639770555
online bullying,6.7614794639770555
form,6.7614794639770555
proud,6.7614794639770555
provide,6.7614794639770555
organization,6.7614794639770555
impotus create,6.7614794639770555
dem,6.7614794639770555
g,6.7614794639770555
p,6.7614794639770555
climate,6.7614794639770555
covidー19,6.7614794639770555
wall,6.7614794639770555
international,6.7614794639770555
bash,6.7614794639770555
western,6.7614794639770555
tool,6.7614794639770555
user need,6.7614794639770555
need stop,6.7614794639770555
straight,6.7614794639770555
kill million,6.7614794639770555
terrible,6.7614794639770555
although,6.7614794639770555
bully name,6.7614794639770555
hope get,6.7614794639770555
promise,6.7614794639770555
nickname covid,6.7614794639770555
use coronavirus,6.7614794639770555
normal,6.7614794639770555
compare,6.7614794639770555
useless,6.7614794639770555
tory,6.7614794639770555
feeling,6.7614794639770555
professional,6.7614794639770555
interview,6.7614794639770555
coronavirus stop,6.7614794639770555
user make,6.7614794639770555
btw,6.7614794639770555
saw,6.7614794639770555
election interference,6.7614794639770555
politician,6.7614794639770555
damage,6.7614794639770555
yell,6.7614794639770555
drive,6.7614794639770555
19 like,6.7614794639770555
swine,6.7614794639770555
likely,6.7614794639770555
tweet virus,6.7614794639770555
candidate,6.7614794639770555
coronavirus covid19,6.7614794639770555
mental health,6.7614794639770555
14,6.7614794639770555
trump try,6.7614794639770555
tweet bully,6.7614794639770555
scared,6.7614794639770555
acceptable,6.7614794639770555
china's,6.7614794639770555
planet,6.7614794639770555
2020,6.7614794639770555
bullying people,6.7614794639770555
lockdown,6.7614794639770555
playground bully,6.7614794639770555
senator,6.7614794639770555
mass,6.7614794639770555
measure,6.7614794639770555
tennis court,6.7614794639770555
disgusting,6.7614794639770555
petty,6.7614794639770555
double,6.7614794639770555
sue virus,6.7614794639770555
bully world,6.7614794639770555
distancing,6.7614794639770555
tax,6.674468086987425
pull,6.674468086987425
virus give,6.674468086987425
nonsense,6.674468086987425
mess,6.674468086987425
note,6.674468086987425
h,6.674468086987425
possibly,6.674468086987425
impact,6.674468086987425
pelosi,6.674468086987425
harass bully,6.674468086987425
total,6.674468086987425
profit,6.674468086987425
horrible,6.674468086987425
selfish,6.674468086987425
bully child,6.674468086987425
non,6.674468086987425
quite,6.674468086987425
people call,6.674468086987425
start bully,6.674468086987425
top,6.674468086987425
early,6.674468086987425
earth,6.674468086987425
keep call,6.674468086987425
user go,6.674468086987425
v,6.674468086987425
many people,6.674468086987425
basically,6.674468086987425
couple,6.674468086987425
body,6.674468086987425
due covid,6.674468086987425
future,6.674468086987425
covid19 coronavirus,6.674468086987425
match,6.674468086987425
patel bullying,6.674468086987425
individual,6.674468086987425
sort,6.674468086987425
trash,6.674468086987425
hurricane,6.674468086987425
19 bully,6.674468086987425
user kid,6.674468086987425
spanish flu,6.674468086987425
virus lie,6.674468086987425
travel,6.674468086987425
racist remark,6.674468086987425
asian kid,6.674468086987425
credit,6.674468086987425
virus submission,6.674468086987425
user let,6.674468086987425
slow,6.674468086987425
bully covid19,6.674468086987425
easter,6.674468086987425
fix,6.674468086987425
loss,6.674468086987425
user bullying,6.674468086987425
block,6.674468086987425
origin,6.674468086987425
handling,6.674468086987425
calm,6.674468086987425
wake,6.674468086987425
away virus,6.674468086987425
book,6.674468086987425
i'll,6.674468086987425
dude,6.674468086987425
h1n1,6.674468086987425
wear mask,6.674468086987425
enjoy,6.674468086987425
culture,6.674468086987425
people's,6.674468086987425
battle,6.674468086987425
liberal,6.674468086987425
whine,6.674468086987425
educate,6.674468086987425
except,6.674468086987425
virus even,6.674468086987425
belittle,6.674468086987425
phone,6.674468086987425
world's,6.674468086987425
worldwide,6.674468086987425
ahead,6.674468086987425
toilet paper,6.674468086987425
suppose,6.674468086987425
conspiracy,6.674468086987425
tire,6.674468086987425
direct,6.674468086987425
ego,6.674468086987425
name virus,6.674468086987425
sanction,6.674468086987425
people need,6.674468086987425
th,6.674468086987425
would bully,6.674468086987425
agenda,6.674468086987425
con,6.674468086987425
8,6.674468086987425
everybody,6.674468086987425
safety,6.674468086987425
difference,6.674468086987425
currently,6.674468086987425
tomorrow,6.674468086987425
piss,6.674468086987425
explain,6.674468086987425
personal,6.674468086987425
almost,6.674468086987425
user next,6.674468086987425
user thank,6.674468086987425
living,6.674468086987425
china chinese,6.674468086987425
hate crime,6.674468086987425
level,6.674468086987425
build,6.674468086987425
mother,6.674468086987425
discuss,6.674468086987425
prepare,6.674468086987425
cough,6.674468086987425
user see,6.674468086987425
praise,6.674468086987425
relate,6.674468086987425
clearly,6.594425379313889
rude,6.594425379313889
child bully,6.594425379313889
physical,6.594425379313889
corrupt,6.594425379313889
piece,6.594425379313889
responsible,6.594425379313889
presidential,6.594425379313889
world bully,6.594425379313889
bully china,6.594425379313889
pussy,6.594425379313889
bluster,6.594425379313889
user sorry,6.594425379313889
food,6.594425379313889
u bully,6.594425379313889
virus like,6.594425379313889
democratic,6.594425379313889
call wuhan,6.594425379313889
bully stop,6.594425379313889
vile,6.594425379313889
market crash,6.594425379313889
virus u,6.594425379313889
south,6.594425379313889
opinion,6.594425379313889
bully beat,6.594425379313889
toilet,6.594425379313889
address,6.594425379313889
march,6.594425379313889
virus care,6.594425379313889
russia,6.594425379313889
abt,6.594425379313889
virus know,6.594425379313889
okay,6.594425379313889
coronavirus pandemic,6.594425379313889
sicko,6.594425379313889
position,6.594425379313889
patel bully,6.594425379313889
feed,6.594425379313889
positive,6.594425379313889
wash hand,6.594425379313889
penny,6.594425379313889
mention,6.594425379313889
record,6.594425379313889
scare,6.594425379313889
bully make,6.594425379313889
waste,6.594425379313889
user agree,6.594425379313889
bullied,6.594425379313889
unless,6.594425379313889
american get,6.594425379313889
k,6.594425379313889
lock,6.594425379313889
know bully,6.594425379313889
release,6.594425379313889
could bully,6.594425379313889
strategy,6.594425379313889
neighbor,6.594425379313889
feel like,6.594425379313889
get sick,6.594425379313889
cruel,6.594425379313889
narcissist,6.594425379313889
user well,6.594425379313889
meanwhile,6.594425379313889
men,6.594425379313889
wanna,6.594425379313889
elderly,6.594425379313889
wuhan coronavirus,6.594425379313889
clear,6.594425379313889
cost,6.594425379313889
sign,6.594425379313889
19 virus,6.594425379313889
politics,6.520317407160167
hop,6.520317407160167
healthcare,6.520317407160167
half,6.520317407160167
definitely,6.520317407160167
avoid,6.520317407160167
daughter,6.520317407160167
prove,6.520317407160167
funny,6.520317407160167
user u,6.520317407160167
virus hoax,6.520317407160167
childish,6.520317407160167
bit,6.520317407160167
border,6.520317407160167
bully boy,6.520317407160167
honestly,6.520317407160167
get virus,6.520317407160167
user maybe,6.520317407160167
classmate,6.520317407160167
harm,6.520317407160167
fight virus,6.520317407160167
law,6.520317407160167
conduct,6.520317407160167
cage,6.520317407160167
trump fail,6.520317407160167
fall,6.520317407160167
one thing,6.520317407160167
rich,6.520317407160167
article,6.520317407160167
one bully,6.520317407160167
return,6.520317407160167
mentality,6.520317407160167
correct,6.520317407160167
e,6.520317407160167
walk,6.520317407160167
encourage,6.520317407160167
figure,6.520317407160167
mom,6.520317407160167
wash,6.520317407160167
anyway,6.520317407160167
nurse,6.520317407160167
xenophobia,6.520317407160167
wtf,6.520317407160167
add,6.520317407160167
increase,6.520317407160167
virus take,6.520317407160167
aid,6.520317407160167
think virus,6.520317407160167
bully tactic,6.520317407160167
100,6.520317407160167
yo,6.520317407160167
19 chinese,6.520317407160167
cheat,6.520317407160167
impeachment,6.520317407160167
co,6.520317407160167
stupidity,6.520317407160167
message,6.520317407160167
lesson,6.520317407160167
accept,6.520317407160167
opportunity,6.520317407160167
constantly,6.520317407160167
coronavirus outbreak,6.451324535673216
suicide,6.451324535673216
lady,6.451324535673216
respond,6.451324535673216
user people,6.451324535673216
bully say,6.451324535673216
minister,6.451324535673216
unfortunately,6.451324535673216
contract,6.451324535673216
senior,6.451324535673216
press conference,6.451324535673216
servant,6.451324535673216
chief,6.451324535673216
bully threaten,6.451324535673216
share,6.451324535673216
heart,6.451324535673216
across,6.451324535673216
rn,6.451324535673216
disaster,6.451324535673216
disappear,6.451324535673216
trump get,6.451324535673216
eu,6.451324535673216
rid,6.451324535673216
president trump,6.451324535673216
begin,6.451324535673216
thanks,6.451324535673216
advice,6.451324535673216
wife,6.451324535673216
civil servant,6.451324535673216
tennis,6.451324535673216
united state,6.451324535673216
mouth,6.451324535673216
dr,6.451324535673216
information,6.451324535673216
xenophobic,6.451324535673216
patient,6.451324535673216
tv,6.451324535673216
thought,6.451324535673216
step,6.451324535673216
virus would,6.451324535673216
stay home,6.451324535673216
internet,6.451324535673216
folk,6.451324535673216
impotus,6.451324535673216
call corona,6.451324535673216
virus stop,6.451324535673216
cold,6.451324535673216
orange,6.451324535673216
despite,6.451324535673216
order,6.451324535673216
eye,6.451324535673216
spanish,6.451324535673216
trade,6.451324535673216
communist,6.451324535673216
fed,6.451324535673216
refer,6.451324535673216
fat,6.451324535673216
animal,6.451324535673216
obviously,6.451324535673216
epidemic,6.451324535673216
downplay,6.451324535673216
20,6.451324535673216
playground,6.451324535673216
bully opponent,6.451324535673216
wow,6.451324535673216
coronavirus chinese,6.3867860145356445
lying,6.3867860145356445
10,6.3867860145356445
coronavirus go,6.3867860145356445
y'all,6.3867860145356445
teacher,6.3867860145356445
user would,6.3867860145356445
chinese government,6.3867860145356445
call china,6.3867860145356445
chinese american,6.3867860145356445
say virus,6.3867860145356445
son,6.3867860145356445
busy,6.3867860145356445
ignorance,6.3867860145356445
gop,6.3867860145356445
fellow,6.3867860145356445
f,6.3867860145356445
regard,6.3867860145356445
american bully,6.3867860145356445
night,6.3867860145356445
italy,6.3867860145356445
common,6.3867860145356445
china bully,6.3867860145356445
hour,6.3867860145356445
trump can't,6.3867860145356445
follower,6.3867860145356445
fool,6.3867860145356445
sir,6.3867860145356445
originate china,6.3867860145356445
paper,6.3867860145356445
attack bully,6.3867860145356445
user get,6.3867860145356445
remark,6.3867860145356445
we're,6.3867860145356445
police,6.3867860145356445
african,6.3867860145356445
go back,6.3867860145356445
pretty,6.3867860145356445
people like,6.3867860145356445
cuomo,6.3867860145356445
decide,6.3867860145356445
brexit,6.3867860145356445
bernie,6.3867860145356445
discriminate,6.3867860145356445
immune,6.32616139271921
pm,6.32616139271921
virus make,6.32616139271921
come china,6.32616139271921
suck,6.32616139271921
12,6.32616139271921
i've,6.32616139271921
people say,6.32616139271921
innocent,6.32616139271921
assault,6.32616139271921
middle,6.32616139271921
official,6.32616139271921
